codePostal;CodeINSEE;BV;Commune;Département;Altitude Moyenne;Superficie;Population;geo_point_2d;geo_shape
72530;72386;72181;YVRE-L'EVEQUE;SARTHE;68.0;2770.0;4.4;48.0234127838,0.282137902604;"{""type"": ""Polygon"", ""coordinates"": [[[0.24317010188309102, 47.98826286644535], [0.23640595170988601, 47.99733385291875], [0.25167857222795403, 48.0148183767706], [0.24397086664990203, 48.0187711175323], [0.253573775811759, 48.034429225890335], [0.278915863036221, 48.035044919648776], [0.282771493312378, 48.037349044897574], [0.274859726926276, 48.04994310106453], [0.30316782681396504, 48.05548420234063], [0.30816229060425204, 48.0605326941877], [0.31742523065917905, 48.063013087193376], [0.32625322281894104, 48.062952757801575], [0.33533495955680603, 48.05625263864525], [0.312677512302013, 48.048588470591554], [0.31522571881307, 48.03832795962289], [0.310249840030475, 48.03796223307759], [0.311810108492287, 48.02785922347524], [0.30808942801639505, 48.02157027325579], [0.31194089895972804, 48.0117986990526], [0.30733356517096, 48.00634477774413], [0.29777428412842305, 48.006719837954904], [0.285422567852534, 47.99690874777313], [0.24317010188309102, 47.98826286644535]]]}"
72540;72004;72089;AMNE;SARTHE;94.0;1603.0;0.5;48.0403287811,-0.0436682297545;"{""type"": ""Polygon"", ""coordinates"": [[[-0.057911246871311, 48.01086970965614], [-0.06195862021096, 48.00914336638807], [-0.069865361438184, 48.01264766763341], [-0.07130362738536801, 48.01592426917828], [-0.06395224390608, 48.02063688516535], [-0.063121635527357, 48.02739481278964], [-0.079170733031834, 48.034414658238845], [-0.07763338685252, 48.043307503097694], [-0.06479252335865, 48.056025291371505], [-0.05726215328251, 48.05193445699338], [-0.031506302783763006, 48.06094858824965], [-0.02186570070755, 48.059152209341356], [-0.006620532537669001, 48.049960866173755], [-0.007238715920174001, 48.03696831075447], [-0.011566339410388001, 48.031373316164874], [-0.037174903308944005, 48.032624284726474], [-0.057627982210747004, 48.01758637769278], [-0.057911246871311, 48.01086970965614]]]}"
72550;72045;72181;BRAINS-SUR-GEE;SARTHE;84.0;1592.0;0.7000000000000001;48.0097032221,-0.0269752604251;"{""type"": ""Polygon"", ""coordinates"": [[[-0.0009460416005270002, 47.99465891811055], [-0.024783407314885, 47.99176066188908], [-0.038960618383924006, 47.993331330721674], [-0.052593500724615, 47.9900962988883], [-0.056722795368636, 47.99190727196533], [-0.050761689281122006, 47.99672713277113], [-0.052293021574044, 48.0060714641691], [-0.057911246871311, 48.01086970965614], [-0.057627982210747004, 48.01758637769278], [-0.037174903308944005, 48.032624284726474], [-0.011566339410388001, 48.031373316164874], [-0.013299765654335001, 48.018189881378774], [0.014928793816418002, 47.99913351040414], [0.01313463204909, 47.99597202800995], [-0.0009460416005270002, 47.99465891811055]]]}"
72560;72058;72181;CHANGE;SARTHE;67.0;3530.0;6.0;47.9784374731,0.297080685865;"{""type"": ""Polygon"", ""coordinates"": [[[0.296422673761676, 47.95065374532904], [0.253136915043214, 47.956169220956745], [0.24261396231731702, 47.96337875178228], [0.236897607577774, 47.9688724966734], [0.252366964400766, 47.98137347985488], [0.24393314133877303, 47.98494002322035], [0.24317010188309102, 47.98826286644535], [0.285422567852534, 47.99690874777313], [0.29777428412842305, 48.006719837954904], [0.30733356517096, 48.00634477774413], [0.32666883280400805, 48.00448073657341], [0.341065316467122, 47.99539767026576], [0.354587640236982, 47.991902867082885], [0.34915391595070505, 47.9798588577598], [0.35790025982725504, 47.977120356947765], [0.34013697665368803, 47.96525720453298], [0.314440834465238, 47.96302501693636], [0.296422673761676, 47.95065374532904]]]}"
72600;72002;72180;AILLIERES-BEAUVOIR;SARTHE;233.0;1511.0;0.2;48.3996493639,0.321252383862;"{""type"": ""Polygon"", ""coordinates"": [[[0.345281603438755, 48.37382942413531], [0.329309648321082, 48.37625204944719], [0.33117191137824, 48.382955411515155], [0.31128415472646204, 48.38524240335844], [0.307425566614531, 48.38722523627352], [0.30706696487921503, 48.39369846321869], [0.288869943695864, 48.39953094829662], [0.291245276205959, 48.415869608743414], [0.31179639379792, 48.4257080667581], [0.320128396083364, 48.417741145202164], [0.32970069873505903, 48.41538262560073], [0.33402866937291104, 48.4134996538661], [0.337244783032115, 48.403400036286946], [0.349681380842538, 48.39725153918657], [0.35603276176125204, 48.38841868588359], [0.347055195086918, 48.38206082739691], [0.348856003593545, 48.37582685859962], [0.345281603438755, 48.37382942413531]]]}"
72610;72005;61001;ANCINNES;SARTHE;160.0;2735.0;0.9;48.3603390007,0.173826931122;"{""type"": ""Polygon"", ""coordinates"": [[[0.16889887768381, 48.327864800603066], [0.127328825275307, 48.339017234146866], [0.128902649032187, 48.34457422320282], [0.137591245813235, 48.3432451012988], [0.12978667020453902, 48.350402534694375], [0.133922177885327, 48.36424101958738], [0.13810001624686802, 48.36964465723741], [0.153698133035948, 48.3762773100634], [0.18126617933086903, 48.38028533960313], [0.201374493964792, 48.395273788912796], [0.22544749157485303, 48.36995821373074], [0.22129366675247103, 48.36802436296795], [0.22252357063212302, 48.358294574987994], [0.222130698440088, 48.358060299221215], [0.20839177082011, 48.36240955248422], [0.20360728623953903, 48.361180377275375], [0.20026040511807203, 48.35477251449658], [0.193664458694491, 48.345991872129964], [0.179550779527957, 48.34298270557185], [0.16889887768381, 48.327864800603066]]]}"
72650;72001;72181;AIGNE;SARTHE;81.0;1276.0;1.5;48.0674422633,0.105520640211;"{""type"": ""Polygon"", ""coordinates"": [[[0.09558547681344, 48.042873709286354], [0.090949562588576, 48.048549404281005], [0.094361749303368, 48.05807081316084], [0.08180369379811901, 48.06267689013078], [0.083617978100729, 48.06851197338907], [0.08728513678625201, 48.07071887297918], [0.07999583154435101, 48.08253277448571], [0.09725466549267901, 48.08883041699241], [0.12004114885809102, 48.081816810945504], [0.12974848202966902, 48.0740486643354], [0.13248632764544802, 48.06419223935372], [0.12083248532977502, 48.05321020718415], [0.102639405128349, 48.04427223504116], [0.09558547681344, 48.042873709286354]]]}"
72700;72003;72181;ALLONNES;SARTHE;54.0;1814.0;11.1;47.9589683966,0.143770981533;"{""type"": ""Polygon"", ""coordinates"": [[[0.1747456507489, 47.942982003900596], [0.159545011092757, 47.94276852467231], [0.15587850641841403, 47.940410481504664], [0.14084038006760902, 47.941918517565426], [0.12969413463252902, 47.935144790059205], [0.11752710557830601, 47.93907038010396], [0.11102910135067, 47.94543069097661], [0.116731801245067, 47.950001452314815], [0.11409165852691, 47.95565504976252], [0.12293855688666101, 47.97371147075449], [0.12050198144952, 47.976596516493814], [0.12564090069463202, 47.98125190140923], [0.14344007173529202, 47.984225189082494], [0.15256349529861302, 47.98368108308387], [0.15055734386420902, 47.9805797573188], [0.17266608697882502, 47.967155774923576], [0.178289342530866, 47.954467689579545], [0.1747456507489, 47.942982003900596]]]}"
72800;72013;72071;AUBIGNE-RACAN;SARTHE;60.0;3223.0;2.1;47.6839620406,0.250420617503;"{""type"": ""Polygon"", ""coordinates"": [[[0.233928169435682, 47.64545431775133], [0.23115613904970303, 47.642884833240714], [0.21801051617434603, 47.65550580397492], [0.207283339481615, 47.66154540723877], [0.20934162673765203, 47.67087125355738], [0.21690888564273303, 47.679679851963186], [0.21723005385487, 47.689621504448255], [0.224957308806457, 47.701837568308775], [0.23732398821608203, 47.71189309595561], [0.25859864635892404, 47.71985072223947], [0.260857145584798, 47.726279874621326], [0.26947744245754, 47.722158544740786], [0.26953558635595404, 47.70670560864855], [0.29204982210727504, 47.70056472418646], [0.291673680374588, 47.68670476514277], [0.280841463476639, 47.66321743544885], [0.272299027110997, 47.65950588500258], [0.258322691816379, 47.66246603870676], [0.24607167718445802, 47.65651291980806], [0.23196256053883402, 47.654567317397365], [0.233928169435682, 47.64545431775133]]]}"
73000;73029;73065;BARBERAZ;SAVOIE;403.0;366.0;4.6;45.5520596872,5.93925556329;"{""type"": ""Polygon"", ""coordinates"": [[[5.930670527009773, 45.534583389329015], [5.925437193826063, 45.53843232481614], [5.9268624856999175, 45.540900221563774], [5.930008267731857, 45.54801792779836], [5.940359676090191, 45.561840612994054], [5.940268686161717, 45.56834892674546], [5.950283965216475, 45.57091588683531], [5.950712514214352, 45.571012767446426], [5.950251440849767, 45.560662188343606], [5.943066765051023, 45.55218204278873], [5.9464017096702495, 45.54566978295389], [5.930670527009773, 45.534583389329015]]]}"
73100;73008;73065;AIX-LES-BAINS;SAVOIE;281.0;1578.0;26.8;45.6978541675,5.90388626955;"{""type"": ""Polygon"", ""coordinates"": [[[5.907056344058809, 45.664791586848274], [5.90661234806343, 45.66490217249049], [5.902225634494912, 45.6895701193679], [5.898531688467353, 45.69145842655106], [5.89038459636814, 45.68859510260386], [5.875042632472435, 45.68926715651366], [5.871970483077103, 45.713548585013754], [5.898863692313739, 45.71619388293071], [5.907207599284967, 45.723692287635416], [5.913366215873764, 45.711413443689], [5.922787212028292, 45.71079096266021], [5.935855540398272, 45.702557454946955], [5.934865521293098, 45.69723067543277], [5.919284193250489, 45.68025337898506], [5.920855900150108, 45.673499423699106], [5.907056344058809, 45.664791586848274]]]}"
73110;73021;38006;ARVILLARD;SAVOIE;1472.0;2943.0;0.8;45.4097930929,6.16998092383;"{""type"": ""Polygon"", ""coordinates"": [[[6.194759493507716, 45.352250902446], [6.176652317281161, 45.35522647343252], [6.170008823824448, 45.35954218843912], [6.179937151385044, 45.36036904883397], [6.190269080593196, 45.368005499215144], [6.175458122577933, 45.39410115875255], [6.146025346913962, 45.413288496224865], [6.130142796699769, 45.435027826572345], [6.121314651146467, 45.43828387635261], [6.102547959847537, 45.43367725752511], [6.100359254785297, 45.44009995881707], [6.11063574542039, 45.44714171130502], [6.125714456382368, 45.44959708016466], [6.139781953327152, 45.44568946410524], [6.146682113037143, 45.44048548181461], [6.179782709878548, 45.43147683689695], [6.212682303540888, 45.41518217773223], [6.208170661840491, 45.409066128483715], [6.199762872416332, 45.405476481057946], [6.1995220657573125, 45.388622035189826], [6.205806637938785, 45.37206764120247], [6.197701079207786, 45.35228405680019], [6.194759493507716, 45.352250902446]]]}"
73120;73198;#N/A;LA PERRIERE;SAVOIE;1433.0;990.0;0.4;45.4297146113,6.59322071579;"{""type"": ""Polygon"", ""coordinates"": [[[6.604315615918618, 45.40101369999576], [6.6019894364801175, 45.40756953865856], [6.588504933145019, 45.417529960423835], [6.579312281923571, 45.42980338498608], [6.575571135142646, 45.43990111632944], [6.563548148459016, 45.444890036829996], [6.564052080247667, 45.4483533362969], [6.573357469383112, 45.45047282053687], [6.59315241543862, 45.44783903278356], [6.60113484897255, 45.44514010645243], [6.614582414734601, 45.41171597913645], [6.611882924380026, 45.405033545625415], [6.604315615918618, 45.40101369999576]]]}"
73130;73067;73248;LA CHAMBRE;SAVOIE;483.0;301.0;1.2;45.3669668762,6.29360957589;"{""type"": ""Polygon"", ""coordinates"": [[[6.3013876379863785, 45.35340132070352], [6.289075976253709, 45.358981901026894], [6.285235225221739, 45.37187410842874], [6.2783455822608545, 45.38189041291127], [6.282185461583806, 45.38346323421318], [6.296838477210855, 45.37240724348561], [6.304324054125903, 45.364535066234616], [6.307761037710375, 45.35890897280428], [6.3013876379863785, 45.35340132070352]]]}"
73140;73194;73261;ORELLE;SAVOIE;2204.0;7342.0;0.4;45.1983416758,6.56055750586;"{""type"": ""Polygon"", ""coordinates"": [[[6.563895038999867, 45.11382175360098], [6.554468994965308, 45.12132430594066], [6.548585425001794, 45.13833032026172], [6.5393397599449585, 45.146564778072346], [6.538941023210879, 45.16760513283534], [6.516466481302655, 45.18602658799501], [6.516494232852538, 45.199815783453666], [6.514273338751358, 45.21333332784342], [6.533716261643742, 45.252125665852375], [6.56681126532664, 45.26538735388819], [6.609851223713656, 45.264987686850176], [6.612040265024346, 45.26351080130275], [6.59978129626164, 45.24405833084991], [6.57990376012085, 45.23334913005392], [6.577429491582065, 45.21566282390806], [6.585489602494873, 45.2031729311058], [6.598725126289266, 45.177103472081825], [6.601365032594827, 45.16330874005466], [6.596844774562792, 45.161769080465824], [6.59222879238686, 45.148046175682246], [6.582502632945503, 45.13998566950885], [6.576530695925368, 45.1230972003772], [6.563895038999867, 45.11382175360098]]]}"
73150;73304;73054;VAL-D'ISERE;SAVOIE;2583.0;10765.0;1.6;45.4310113935,6.99852444032;"{""type"": ""Polygon"", ""coordinates"": [[[6.998183647957967, 45.36661892969646], [6.988061726892765, 45.36708824397376], [6.969354734769238, 45.37809446025214], [6.94509785496601, 45.38041246046388], [6.936720187418962, 45.384052195851964], [6.926937606305897, 45.383395000314984], [6.91868610156658, 45.386668282071106], [6.917238914009336, 45.417336011636834], [6.928246250743517, 45.44791062317954], [6.937084035260547, 45.45639997969968], [6.929940840599967, 45.465522150456685], [6.932645302485146, 45.46824927412793], [6.9475375628304334, 45.46739238376821], [6.98711864511395, 45.472573642947424], [7.000528625483917, 45.46802971972817], [7.010581517958392, 45.46830172701467], [7.030314404471353, 45.47093923750366], [7.046239233665426, 45.47914775604454], [7.049573880555191, 45.47267977856905], [7.078324395671133, 45.47327880450975], [7.101809882119362, 45.46851787657031], [7.099612595811051, 45.4583732173594], [7.100943163515964, 45.455051460805], [7.114827400001547, 45.44099934544094], [7.11351645521197, 45.4341946873311], [7.084226995424004, 45.4321012383242], [7.071165164773489, 45.42704041176645], [7.042880725926679, 45.432338362572324], [7.038659863940214, 45.43047090572481], [7.030388482437329, 45.41777622203813], [7.018237011565662, 45.41173007681514], [7.009420268788747, 45.39953157424023], [7.007877913653657, 45.38240202690855], [6.998183647957967, 45.36661892969646]]]}"
73160;73087;73065;COGNIN;SAVOIE;338.0;444.0;5.9;45.5594810193,5.89180815798;"{""type"": ""Polygon"", ""coordinates"": [[[5.898320924219405, 45.5446229261179], [5.892849784135809, 45.54987307070765], [5.888568716040444, 45.548442395859006], [5.883422820267957, 45.556765359550596], [5.875173742992899, 45.558463532945616], [5.878502031881723, 45.56821802314781], [5.887637238451289, 45.57119148081346], [5.900824713170083, 45.570671628146414], [5.900189947001417, 45.5600101924188], [5.903438878357789, 45.55738522930377], [5.9073807529859685, 45.55085856443087], [5.898320924219405, 45.5446229261179]]]}"
73170;73028;73330;LA BALME;SAVOIE;267.0;937.0;0.2;45.6779560454,5.70516932541;"{""type"": ""Polygon"", ""coordinates"": [[[5.705996390376127, 45.651252231438555], [5.698225780456699, 45.65050174680781], [5.691950742570145, 45.642723170311484], [5.687900538172441, 45.643964260983125], [5.687609682120518, 45.65358491389192], [5.685626477943339, 45.66699413484714], [5.709212702037072, 45.68494483050748], [5.703726208051386, 45.6981503825737], [5.700599086131899, 45.70994756976073], [5.727740630753118, 45.709266677458345], [5.728861783423814, 45.70618505690303], [5.721183718455842, 45.70277570753222], [5.71943537666944, 45.68709514336517], [5.707942279699747, 45.65899017059926], [5.705996390376127, 45.651252231438555]]]}"
73190;73017;73065;APREMONT;SAVOIE;709.0;1766.0;1.0;45.5012177421,5.93652738114;"{""type"": ""Polygon"", ""coordinates"": [[[5.9153704435441, 45.476447349878875], [5.893882570557371, 45.49667405353895], [5.89994239251245, 45.502059241279795], [5.914233272052196, 45.50432024952955], [5.926323683001881, 45.51513410839186], [5.963245483215739, 45.52321268575812], [5.98040923729003, 45.50577245802678], [5.9153704435441, 45.476447349878875]]]}"
73200;73011;73011;ALBERTVILLE;SAVOIE;596.0;1730.0;19.0;45.6683987277,6.40460338643;"{""type"": ""Polygon"", ""coordinates"": [[[6.401935712675628, 45.641096168453636], [6.394800566699518, 45.66135694012552], [6.367097453812843, 45.65454614515795], [6.360696300557365, 45.6697711615982], [6.37495739033153, 45.67763648185993], [6.391534130203099, 45.681464605525335], [6.400024615687404, 45.68822077499669], [6.421205666457315, 45.680323470208286], [6.440348852824974, 45.683372483467316], [6.452752577517713, 45.68637281064821], [6.460426440486643, 45.683847788239696], [6.432836596262173, 45.6709019781417], [6.426474812655361, 45.662010400106396], [6.429713132528682, 45.656810216822635], [6.401935712675628, 45.641096168453636]]]}"
73210;73006;73006;AIME;SAVOIE;1601.0;5059.0;3.5;45.5525768932,6.61836974596;"{""type"": ""Polygon"", ""coordinates"": [[[6.664438133701442, 45.492577253148674], [6.649962791677354, 45.4919133209222], [6.641627729091376, 45.495167898700046], [6.630468702014904, 45.51365709614112], [6.614606809683828, 45.52641927290489], [6.605830434943118, 45.524375878252876], [6.603220083376407, 45.52722701931275], [6.607520713239154, 45.533407792523796], [6.59369292228731, 45.542883317619456], [6.58865484493088, 45.555619010215246], [6.561374149543133, 45.56296830823024], [6.563251635418689, 45.5734099873687], [6.572819908090766, 45.581272797163294], [6.577480621433428, 45.59460947771023], [6.568618629315653, 45.60294067203745], [6.56239755324034, 45.6198228186035], [6.588719653758631, 45.61013400893482], [6.594992173163296, 45.60091048288318], [6.612431965283794, 45.59462736701529], [6.61463559635762, 45.58136873779736], [6.636278105834988, 45.56257876203602], [6.645590214482882, 45.561339441903144], [6.657302099835819, 45.56769248670323], [6.661797706541831, 45.566193875459646], [6.655825833468546, 45.561655817382416], [6.662593106809681, 45.557838609482886], [6.666697232490608, 45.55916504698527], [6.65828685166606, 45.55577943124697], [6.669148102266119, 45.512831921079325], [6.664438133701442, 45.492577253148674]]]}"
73220;73002;#N/A;AIGUEBELLE;SAVOIE;441.0;396.0;1.2;45.5328984806,6.30449738468;"{""type"": ""Polygon"", ""coordinates"": [[[6.312288667304923, 45.51634090922374], [6.292730974917105, 45.52852443879384], [6.297523118464528, 45.54162325918262], [6.293599540483603, 45.54790298680382], [6.297646664327758, 45.5497399650616], [6.311841152959156, 45.54105772764273], [6.315062756059364, 45.52457768010578], [6.315499656977479, 45.52266311137954], [6.312288667304923, 45.51634090922374]]]}"
73230;73030;73065;BARBY;SAVOIE;374.0;252.0;3.3;45.5699721228,5.98303026413;"{""type"": ""Polygon"", ""coordinates"": [[[5.973677466155721, 45.559035367349956], [5.973481572902887, 45.57164712183509], [5.9849789089358945, 45.58167814719697], [5.990627986722062, 45.5798248583685], [5.9928894264931625, 45.56467086811839], [5.973677466155721, 45.559035367349956]]]}"
73240;73025;38315;AVRESSIEUX;SAVOIE;325.0;809.0;0.5;45.5713044928,5.69389635857;"{""type"": ""Polygon"", ""coordinates"": [[[5.7116787736387185, 45.55901432264762], [5.682163193955621, 45.561596829795015], [5.671116412074707, 45.56871650148338], [5.672266816393396, 45.578744209845574], [5.676745951064354, 45.57824119463789], [5.683206683812221, 45.58634027162288], [5.691648895378442, 45.58842698950744], [5.708742408803587, 45.57242001251311], [5.725126919264951, 45.56567179026876], [5.7116787736387185, 45.55901432264762]]]}"
73250;73120;73270;FRETERIVE;SAVOIE;814.0;1095.0;0.5;45.5925212338,6.20927183971;"{""type"": ""Polygon"", ""coordinates"": [[[6.195926228155197, 45.57374154643809], [6.179399945186463, 45.58898111216594], [6.176971452187645, 45.59520501415072], [6.186225841928617, 45.594961120248314], [6.207292171116771, 45.60760999762955], [6.219938078192389, 45.611556434430895], [6.230231498314938, 45.60442085820274], [6.240504580590712, 45.585568794800515], [6.226483110817122, 45.58547650272], [6.214180630116418, 45.580719060288295], [6.195926228155197, 45.57374154643809]]]}"
73260;73003;73181;AIGUEBLANCHE;SAVOIE;1072.0;1957.0;3.1;45.5198646844,6.51470725301;"{""type"": ""Polygon"", ""coordinates"": [[[6.480925467103493, 45.47809544947348], [6.480392750950838, 45.48737775808891], [6.473535289583392, 45.49471986953988], [6.478747735209807, 45.49691088249211], [6.487021908833829, 45.49968257251009], [6.48259513738705, 45.512267611534114], [6.500471665516815, 45.52393386245893], [6.505583230832315, 45.537249668132795], [6.516057027052444, 45.544250283316636], [6.535067527768826, 45.548070198619705], [6.552435795919543, 45.560655332333624], [6.561374149543133, 45.56296830823024], [6.52767051502713, 45.51528560828901], [6.523044472654718, 45.4904901556029], [6.522597297136774, 45.48707901977981], [6.519566146358781, 45.48777806817253], [6.512516679937574, 45.49646275362418], [6.503816195046736, 45.49872677314986], [6.492780486452368, 45.49240986459038], [6.480925467103493, 45.47809544947348]]]}"
73270;73034;73011;BEAUFORT;SAVOIE;1754.0;15275.0;2.2;45.6857270362,6.6034275098;"{""type"": ""Polygon"", ""coordinates"": [[[6.56239755324034, 45.6198228186035], [6.5521223365073045, 45.62364526168107], [6.550184574636396, 45.62127269744154], [6.543253598654753, 45.62979306936119], [6.5258945856051245, 45.633394270651884], [6.520075548390208, 45.638263684483434], [6.526547158020249, 45.64323490420663], [6.523039776147954, 45.6527371601138], [6.510478288698985, 45.65651892723386], [6.501345711252316, 45.6673855295251], [6.492202524365999, 45.679973225811516], [6.502312661263105, 45.686112955303436], [6.511273659811905, 45.68728505642959], [6.530512503570641, 45.702178230913816], [6.534506462748232, 45.7187737118308], [6.551234248642569, 45.730975364367886], [6.55235337207235, 45.737772693207404], [6.571320915507998, 45.734874578105014], [6.582024966923955, 45.74233205635962], [6.614581338461663, 45.73304445382875], [6.627550749745725, 45.73805431728461], [6.641394623561104, 45.7338307530444], [6.668608471425551, 45.74198963316421], [6.686999351782747, 45.75403706136512], [6.69843763042268, 45.74350268823238], [6.689598381288519, 45.72816993205789], [6.711938518958688, 45.72291967208872], [6.708350985387855, 45.712995335522514], [6.6920068072197925, 45.70584271918875], [6.694726561256391, 45.68262176689588], [6.670666680670404, 45.6660017189089], [6.663808669472286, 45.65563312731972], [6.645226427673356, 45.63034726175524], [6.630629385914766, 45.62935008386983], [6.61196776540723, 45.6329977714064], [6.603547460240212, 45.620891388128214], [6.598765432963356, 45.62182876018617], [6.582523961051439, 45.639041419800556], [6.56239755324034, 45.6198228186035]]]}"
73290;73179;73065;LA MOTTE-SERVOLEX;SAVOIE;475.0;2956.0;11.4;45.6011711771,5.85409653786;"{""type"": ""Polygon"", ""coordinates"": [[[5.8715330585648715, 45.5706399862907], [5.853679687701423, 45.56625605549458], [5.844556078489065, 45.577705571654526], [5.830229480027106, 45.57555330789079], [5.817338481312791, 45.57940930436869], [5.8152144264344, 45.606809373953496], [5.814740482128761, 45.61314661398718], [5.817570530369707, 45.61754496863013], [5.85165824385484, 45.61673993215415], [5.860795668387008, 45.64001683241753], [5.884773735324169, 45.63992725317424], [5.884743092708643, 45.633422228076014], [5.8746028190529795, 45.626374044217876], [5.884446304813382, 45.61490361943563], [5.891678834727297, 45.59874170618024], [5.887674769305271, 45.58964459480151], [5.875559847906343, 45.58396300272182], [5.8715330585648715, 45.5706399862907]]]}"
73300;73012;73248;ALBIEZ-LE-JEUNE;SAVOIE;1449.0;1243.0;0.1;45.2391859578,6.35812756812;"{""type"": ""Polygon"", ""coordinates"": [[[6.379460156061526, 45.21992875837284], [6.364801486952841, 45.21939810983697], [6.352738321463062, 45.22533962863727], [6.337949438095554, 45.23415509023503], [6.329852784058842, 45.246590396258924], [6.33010720179175, 45.25255797003991], [6.341723192148949, 45.25860090766422], [6.355558004414376, 45.259484082739604], [6.3649300877736295, 45.24773836597607], [6.374448801678112, 45.24691049757221], [6.389890156946116, 45.23438416931203], [6.378298702688819, 45.22328049917702], [6.379460156061526, 45.21992875837284]]]}"
73310;73073;1034;CHANAZ;SAVOIE;339.0;735.0;0.5;45.8034782998,5.79654546056;"{""type"": ""Polygon"", ""coordinates"": [[[5.795320803310312, 45.780415167637884], [5.781382759208917, 45.78084078435957], [5.784591209234804, 45.797223814149916], [5.78693421680746, 45.82322438679892], [5.795850499760919, 45.82979788310423], [5.796273823810791, 45.813225992562224], [5.809471412694723, 45.81707918803848], [5.816448572063189, 45.81239098688052], [5.81846767397471, 45.80550150660078], [5.81293661274127, 45.80062058851449], [5.8042788336984135, 45.799592609567526], [5.8019788743557354, 45.79412626065307], [5.7978934486986375, 45.792812982519266], [5.795320803310312, 45.780415167637884]]]}"
73320;73296;73054;TIGNES;SAVOIE;2465.0;9113.0;2.2;45.4816828491,6.93635513554;"{""type"": ""Polygon"", ""coordinates"": [[[6.917238914009336, 45.417336011636834], [6.902773029939286, 45.42535087460669], [6.890151164815941, 45.42245407073542], [6.883166687392487, 45.431143863059226], [6.86015786384737, 45.44183769313962], [6.864893847003788, 45.44750744146858], [6.86186647173678, 45.45388649494194], [6.8695778828573655, 45.46252783315026], [6.87163015183091, 45.47579086020828], [6.868985657286706, 45.48583519943], [6.871782803242305, 45.495799973947754], [6.86651309444528, 45.50884680514231], [6.870342346307265, 45.5109867040395], [6.879906007272356, 45.51022370061362], [6.89361318979369, 45.518989963442195], [6.907763868513495, 45.518696493014474], [6.911887958489038, 45.52043711335071], [6.910642221535451, 45.52714316634624], [6.9185813872454265, 45.53149139623817], [6.947555084121328, 45.52512076144935], [6.999973965570655, 45.50479060066403], [7.021659735397289, 45.49687442407677], [7.051050579171954, 45.49624970632532], [7.056114854495546, 45.49063874306549], [7.046239233665426, 45.47914775604454], [7.030314404471353, 45.47093923750366], [7.010581517958392, 45.46830172701467], [7.000528625483917, 45.46802971972817], [6.98711864511395, 45.472573642947424], [6.9475375628304334, 45.46739238376821], [6.932645302485146, 45.46824927412793], [6.929940840599967, 45.465522150456685], [6.937084035260547, 45.45639997969968], [6.928246250743517, 45.44791062317954], [6.917238914009336, 45.417336011636834]]]}"
73330;73039;38315;BELMONT-TRAMONET;SAVOIE;252.0;544.0;0.5;45.5651185204,5.6763421885;"{""type"": ""Polygon"", ""coordinates"": [[[5.706661558734399, 45.551873216158754], [5.6751831254747405, 45.55277134273677], [5.67120962257692, 45.55467687398911], [5.671145247346265, 45.56132770197751], [5.646908988693529, 45.57701967961577], [5.65609638597399, 45.583740532179434], [5.672266816393396, 45.578744209845574], [5.671116412074707, 45.56871650148338], [5.682163193955621, 45.561596829795015], [5.7116787736387185, 45.55901432264762], [5.706661558734399, 45.551873216158754]]]}"
73340;73004;73065;AILLON-LE-JEUNE;SAVOIE;1249.0;3380.0;0.5;45.6088639529,6.08868598171;"{""type"": ""Polygon"", ""coordinates"": [[[6.093665590614966, 45.56173399941036], [6.070927458808062, 45.566728401614995], [6.077231518958319, 45.590616893236835], [6.056251229593576, 45.59932666471052], [6.055393259691514, 45.61682333457456], [6.051328956604694, 45.623232730376024], [6.04485337639484, 45.62855377923707], [6.035539002563703, 45.62991392447734], [6.036516822547072, 45.63767344038295], [6.046265795860774, 45.63718460916573], [6.058699417521151, 45.64274082721508], [6.068290081326748, 45.642858188777865], [6.082586956849098, 45.62574174842589], [6.096852372699338, 45.62337632596353], [6.105292020966669, 45.62661316523082], [6.119736842274084, 45.644768831469925], [6.1350137640182, 45.632069997753334], [6.139776031769917, 45.631783975784785], [6.110579007772218, 45.589717074567126], [6.093665590614966, 45.56173399941036]]]}"
73350;73055;73055;BOZEL;SAVOIE;1635.0;2871.0;2.0;45.4621455547,6.65092707324;"{""type"": ""Polygon"", ""coordinates"": [[[6.67672594450945, 45.41920378051906], [6.648509539830698, 45.43296236485746], [6.640448663484968, 45.44104879620468], [6.611692584082143, 45.44523311392736], [6.618914171685901, 45.464876250679666], [6.62540012974793, 45.47003916568582], [6.624586316582578, 45.490148976450655], [6.641627729091376, 45.495167898700046], [6.649962791677354, 45.4919133209222], [6.664438133701442, 45.492577253148674], [6.679576797470773, 45.481201328634306], [6.691696841643584, 45.48617572008295], [6.696033663159723, 45.484906095883325], [6.680981446306186, 45.473204509118005], [6.674969430046807, 45.46406276223007], [6.672810426693264, 45.44769129850285], [6.668080332008986, 45.4429694240262], [6.677727789668879, 45.43608182611998], [6.67672594450945, 45.41920378051906]]]}"
